gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueCSPerMin,blueGoldPerMin
4481919426,0,14,2,0,9,6,13,1,1,0,0,17235,6.8,17249,196,47,19.6,1723.5
4523064318,0,40,7,0,6,7,4,2,1,1,1,17433,6.8,17931,221,48,22.1,1743.3
4495598638,0,21,1,0,3,3,5,0,0,0,0,15480,7.0,19018,243,61,24.3,1548.0
4524603410,1,15,1,1,8,7,6,1,1,0,0,17850,7.2,19943,238,71,23.8,1785.0
4524775982,1,36,3,1,7,5,7,0,0,0,0,16590,7.0,19121,210,60,21.0,1659.0
4468111504,1,19,1,1,10,6,12,2,1,1,0,17706,7.0,18096,214,41,21.4,1770.6
4505913217,1,15,0,0,10,5,11,1,0,1,0,18972,7.2,19388,231,36,23.1,1897.2
4523024529,0,38,2,0,6,10,8,0,0,0,0,16530,7.0,18808,205,54,20.5,1653.0
4524174567,1,15,1,0,1,4,1,1,1,0,0,14911,6.8,18362,238,60,23.8,1491.1
4518140055,1,15,2,1,11,4,7,1,1,0,1,20543,7.6,20964,233,57,23.3,2054.3
4522688388,1,16,3,1,12,6,16,2,1,1,1,21437,7.2,20067,229,60,22.9,2143.7
4517660206,1,39,2,1,2,3,2,1,1,0,0,15185,6.8,18437,231,70,23.1,1518.5
4486642684,0,16,4,0,3,3,3,0,0,0,0,15275,6.8,17812,217,56,21.7,1527.5
4489343082,1,17,2,1,9,2,12,1,1,0,0,18581,6.8,17855,229,55,22.9,1858.1
4522571135,1,42,5,1,8,6,11,1,1,0,0,17072,7.2,18825,205,42,20.5,1707.2
4501039898,0,18,5,1,5,6,10,1,1,0,0,15758,6.4,16364,190,72,19.0,1575.8
4491473852,0,18,3,0,3,7,5,0,0,0,0,15144,6.8,17285,224,50,22.4,1514.4
4455553618,1,81,0,0,4,4,4,1,1,0,0,15742,7.2,18562,244,52,24.4,1574.2
4504703082,0,11,4,1,6,10,6,0,0,0,0,15161,6.6,16711,187,36,18.7,1516.1
4522523284,0,15,3,0,5,8,3,0,0,0,0,16554,6.8,18076,216,56,21.6,1655.4
4486940002,0,16,4,0,3,7,4,1,1,0,0,14384,6.2,15955,199,36,19.9,1438.4
4445410783,1,41,1,1,10,7,8,0,0,0,0,17183,7.0,17906,208,45,20.8,1718.3
4514023677,0,15,3,1,3,6,3,0,0,0,0,15165,6.8,17462,218,62,21.8,1516.5
4523728834,1,17,2,0,6,10,5,0,0,0,0,16747,6.8,18099,214,52,21.4,1674.7
4470382093,0,16,4,1,6,8,5,0,0,0,0,16625,7.2,18202,226,48,22.6,1662.5
4478763628,0,16,0,0,5,8,5,0,0,0,0,15738,6.8,16964,215,42,21.5,1573.8
4499439386,0,16,3,0,6,3,7,2,1,1,0,16326,7.0,18447,232,44,23.2,1632.6
4517062497,0,17,0,0,5,8,2,0,0,0,0,15334,7.0,18085,204,63,20.4,1533.4
4467411161,0,18,2,1,9,8,7,1,0,1,1,18490,6.8,16745,215,33,21.5,1849.0
4493142787,0,14,4,1,5,8,5,0,0,0,0,15542,6.6,16959,188,59,18.8,1554.2
4497865298,0,15,1,1,3,4,2,0,0,0,0,15409,6.8,17883,240,44,24.0,1540.9
4473264225,0,18,1,1,6,15,9,0,0,0,0,16205,6.4,15951,171,44,17.1,1620.5
4525063445,1,15,2,0,8,8,8,1,0,1,0,16836,6.8,17998,228,49,22.8,1683.6
4439408623,1,19,0,0,1,2,1,1,1,0,0,14862,7.0,18359,237,56,23.7,1486.2
4522834412,1,42,5,1,8,7,11,1,1,0,0,17971,7.0,19666,209,64,20.9,1797.1
4519649944,1,35,1,0,4,4,8,1,1,0,0,15689,7.0,18377,211,64,21.1,1568.9
4484693756,1,14,4,0,3,3,2,0,0,0,0,15751,6.8,17685,252,46,25.2,1575.1
4453021099,0,50,4,1,11,10,11,0,0,0,0,17535,6.8,17282,200,23,20.0,1753.5
4521600378,1,33,3,1,3,0,5,0,0,0,0,16419,7.0,19867,276,61,27.6,1641.9
4508648367,1,58,1,0,2,3,4,0,0,0,0,13757,6.4,16461,220,34,22.0,1375.7
4475027319,1,19,2,0,10,4,12,1,1,0,0,18491,7.2,19416,237,55,23.7,1849.1
4520853310,1,16,21,0,4,4,7,0,0,0,0,15536,6.6,17282,190,43,19.0,1553.6
4509014561,1,14,13,1,7,1,3,2,1,1,0,16817,7.2,19506,237,64,23.7,1681.7
4469572120,1,12,1,1,6,7,5,2,1,1,0,16683,7.0,18169,213,58,21.3,1668.3
4525175959,0,17,3,1,8,4,10,1,1,0,0,17161,7.2,18145,206,48,20.6,1716.1
4505058404,0,14,3,0,2,5,1,0,0,0,0,14815,7.0,17728,226,59,22.6,1481.5
4463256999,1,14,2,1,11,5,11,0,0,0,0,18180,7.0,18464,190,47,19.0,1818.0
4500087956,0,20,3,1,6,3,6,0,0,0,0,16993,7.4,19908,230,60,23.0,1699.3
4500463152,0,18,1,0,2,11,4,0,0,0,0,14023,6.4,15096,187,59,18.7,1402.3
4510577994,1,10,3,0,5,7,2,0,0,0,0,16256,6.8,17771,247,48,24.7,1625.6
4424593685,0,15,2,0,3,3,4,0,0,0,0,14462,6.6,15785,197,47,19.7,1446.2
4523518605,1,15,3,1,4,5,5,2,1,1,0,15825,6.8,17561,225,58,22.5,1582.5
4521703092,1,16,4,1,8,5,16,1,1,0,0,17616,7.0,18517,235,68,23.5,1761.6
4511623078,1,42,3,0,1,4,1,1,1,0,0,14322,6.8,17759,236,48,23.6,1432.2
4523305351,1,16,6,0,5,4,6,1,0,1,0,16033,6.8,17303,211,51,21.1,1603.3
4495664229,1,48,0,1,3,7,7,0,0,0,0,14887,6.6,16190,214,48,21.4,1488.7
4518870205,1,16,1,1,12,6,12,0,0,0,0,18688,7.0,18316,199,40,19.9,1868.8
4511166126,1,35,2,0,4,7,6,0,0,0,0,15074,6.8,17596,214,52,21.4,1507.4
4483111734,0,13,1,0,3,6,3,0,0,0,0,14647,7.2,17841,185,68,18.5,1464.7
4506060701,1,31,2,0,5,4,3,0,0,0,0,15678,7.0,18321,221,65,22.1,1567.8
4519451852,0,15,1,0,1,9,1,0,0,0,0,13627,6.4,15650,206,48,20.6,1362.7
4457086177,1,65,2,1,9,2,12,2,1,1,0,18890,7.2,19533,236,48,23.6,1889.0
4524274738,1,15,1,0,2,8,0,0,0,0,0,13636,6.6,16872,190,46,19.0,1363.6
4434706257,1,13,1,1,14,2,16,0,0,0,0,19339,7.4,18982,197,39,19.7,1933.9
4521341731,0,103,2,1,5,5,8,0,0,0,0,15473,6.8,17268,219,36,21.9,1547.3
4498093464,0,16,0,0,3,5,4,0,0,0,0,14535,6.6,16967,182,52,18.2,1453.5
4494603900,0,20,5,1,2,7,1,1,0,1,0,14752,6.8,17234,239,48,23.9,1475.2
4518160396,1,12,3,1,3,5,4,1,1,0,0,14323,6.6,16834,184,55,18.4,1432.3
4502442635,0,16,3,1,6,5,8,0,0,0,0,15890,6.4,15995,178,36,17.8,1589.0
4426899779,1,17,6,0,12,7,11,0,0,0,0,18028,6.8,16592,179,46,17.9,1802.8
4515649293,1,13,1,1,4,8,8,0,0,0,0,15352,6.4,15672,193,46,19.3,1535.2
4525051331,1,15,5,0,8,4,12,1,1,0,0,17306,6.8,18073,237,43,23.7,1730.6
4486777926,0,18,4,1,6,6,8,0,0,0,0,15380,7.0,17373,193,55,19.3,1538.0
4496990681,0,16,6,0,4,5,7,1,1,0,0,15376,6.6,16496,225,40,22.5,1537.6
4517750009,1,12,2,1,6,7,9,1,1,0,0,16815,7.2,17824,235,48,23.5,1681.5
4506462868,1,23,3,0,4,6,5,0,0,0,0,15364,7.0,18063,210,51,21.0,1536.4
4508715619,0,17,3,1,5,4,3,0,0,0,0,16199,7.0,18624,205,65,20.5,1619.9
4452404347,1,17,1,0,12,7,7,0,0,0,0,17539,7.6,20178,189,46,18.9,1753.9
4517523977,0,13,0,0,8,10,5,1,0,1,0,16781,6.8,17736,180,42,18.0,1678.1
4515520189,1,38,5,0,11,8,10,0,0,0,0,17819,7.0,18112,232,34,23.2,1781.9
4524400852,1,15,3,1,14,8,14,2,1,1,1,21927,7.4,20604,250,57,25.0,2192.7
4489597845,0,14,2,0,6,7,3,0,0,0,0,16621,7.0,19161,231,60,23.1,1662.1
4472951560,1,21,4,0,13,8,16,1,1,0,0,19865,7.2,18655,225,39,22.5,1986.5
4521903062,1,41,1,1,8,8,7,0,0,0,0,17208,7.2,18748,197,48,19.7,1720.8
4510868167,0,142,4,0,1,8,0,1,1,0,0,13631,6.6,16334,220,48,22.0,1363.1
4459302014,1,13,4,1,10,5,10,0,0,0,0,18588,7.2,18890,229,48,22.9,1858.8
4468404862,0,24,3,0,5,7,8,1,1,0,0,15173,6.6,17549,186,60,18.6,1517.3
4522853770,1,42,3,0,6,6,5,0,0,0,0,17188,7.4,19429,250,56,25.0,1718.8
4506557116,0,20,1,0,6,12,8,0,0,0,0,15511,6.4,15296,171,50,17.1,1551.1
4472443604,0,16,3,0,5,13,8,0,0,0,0,15642,6.4,15825,214,35,21.4,1564.2
4522164881,0,42,2,1,5,3,1,1,1,0,0,15620,7.2,18429,187,72,18.7,1562.0
4469947346,1,14,2,0,5,6,8,0,0,0,0,15577,6.6,16572,197,45,19.7,1557.7
4498876812,0,16,0,0,3,10,1,0,0,0,0,14689,6.6,16533,195,52,19.5,1468.9
4515228681,0,17,3,0,1,5,1,0,0,0,0,14758,6.8,17522,245,49,24.5,1475.8
4500634961,1,35,3,1,14,3,20,1,1,0,0,20028,7.4,20153,229,51,22.9,2002.8
4477238060,1,29,10,1,13,2,18,1,0,1,2,22212,7.4,19473,257,40,25.7,2221.2
4465222745,1,14,2,0,4,6,9,0,0,0,0,15858,7.0,17780,215,54,21.5,1585.8
4481698613,0,17,1,1,5,5,1,0,0,0,0,16109,7.2,19122,237,64,23.7,1610.9
4438293749,1,14,1,0,4,7,4,0,0,0,0,15381,7.2,18597,222,56,22.2,1538.1
4454098285,0,14,0,0,2,4,5,0,0,0,0,14680,7.0,17305,222,52,22.2,1468.0
4440743974,1,15,2,1,11,10,9,2,1,1,0,18504,7.4,19524,226,40,22.6,1850.4
4520357816,0,16,1,1,7,4,2,0,0,0,0,15911,7.0,17640,219,38,21.9,1591.1
4461216989,1,37,4,1,8,4,12,0,0,0,0,18340,7.2,18170,250,56,25.0,1834.0
4524629083,1,17,1,1,8,4,11,1,1,0,0,17008,7.2,18943,197,65,19.7,1700.8
4517934723,0,38,3,0,8,12,6,0,0,0,0,16760,7.2,18264,217,36,21.7,1676.0
4523059751,1,15,3,0,4,4,3,0,0,0,0,16669,7.4,19026,266,51,26.6,1666.9
4515840054,1,39,3,1,7,4,7,0,0,0,0,17771,7.8,20856,217,81,21.7,1777.1
4465445670,0,14,4,1,9,1,5,0,0,0,0,17773,7.2,18937,236,46,23.6,1777.3
4524597902,1,15,1,1,10,9,13,1,1,0,0,18217,6.6,16663,190,44,19.0,1821.7
4433180879,1,38,2,0,5,7,6,1,1,0,0,15408,7.0,17993,209,52,20.9,1540.8
4486514272,0,17,1,1,7,6,10,0,0,0,0,16360,6.4,16497,218,44,21.8,1636.0
4521693462,0,13,0,0,1,8,1,0,0,0,0,13141,6.6,16162,202,39,20.2,1314.1
4487298777,0,13,7,0,2,9,3,0,0,0,0,13860,6.8,16225,195,39,19.5,1386.0
4515568453,0,15,1,0,8,10,6,0,0,0,0,15995,6.8,17109,172,57,17.2,1599.5
4458587612,0,13,2,0,2,9,1,0,0,0,0,14442,6.6,16650,202,48,20.2,1444.2
4518705910,1,16,3,0,13,3,16,2,1,1,1,20125,7.4,20117,226,43,22.6,2012.5
4482429113,0,17,3,1,6,2,5,1,1,0,0,16542,7.0,19007,227,56,22.7,1654.2
4520529503,1,12,2,0,1,4,1,0,0,0,0,13943,6.4,17306,229,50,22.9,1394.3
4499941811,1,11,1,1,8,11,6,1,1,0,0,16836,6.6,16495,215,41,21.5,1683.6
4471276142,1,11,3,1,9,7,14,1,1,0,0,17631,7.0,17645,199,38,19.9,1763.1
4507014159,1,17,3,0,9,6,12,0,0,0,0,16765,6.6,16518,181,34,18.1,1676.5
4495813537,1,16,4,1,8,4,9,1,0,1,0,18001,7.2,19477,233,55,23.3,1800.1
4494408624,1,42,5,0,13,13,14,0,0,0,0,19580,7.0,18977,201,45,20.1,1958.0
4521989550,0,13,2,0,4,10,2,0,0,0,0,14774,6.6,16999,214,40,21.4,1477.4
4520787933,1,22,7,1,8,7,11,1,1,0,0,17525,7.0,17738,202,61,20.2,1752.5
4458756399,1,24,6,0,10,8,7,0,0,0,0,19280,7.2,19831,240,52,24.0,1928.0
4500392073,1,90,7,0,7,4,5,1,1,0,0,17929,7.4,20365,233,59,23.3,1792.9
4517787854,1,15,4,0,5,5,6,0,0,0,0,15988,6.8,17843,215,43,21.5,1598.8
4525240556,1,15,1,1,10,7,5,1,1,0,0,17214,7.2,18566,200,62,20.0,1721.4
4516127508,1,39,3,0,6,2,6,2,1,1,0,15897,6.8,18168,188,68,18.8,1589.7
4517940231,1,18,4,0,7,4,16,1,1,0,1,18539,7.0,18188,253,53,25.3,1853.9
4503044010,1,21,2,1,10,4,14,2,1,1,0,18132,6.8,17869,212,42,21.2,1813.2
4480429391,1,14,1,1,13,2,11,2,1,1,1,21382,7.2,20346,246,48,24.6,2138.2
4503648979,1,20,5,1,8,2,7,1,1,0,0,17011,7.2,17776,194,55,19.4,1701.1
4524341789,1,15,7,1,11,3,12,1,1,0,1,20206,7.4,19702,221,52,22.1,2020.6
4521194149,1,18,3,1,9,6,6,2,1,1,0,17673,7.2,19727,208,68,20.8,1767.3
4517064230,1,13,2,1,9,7,10,1,0,1,0,16983,6.8,17424,183,40,18.3,1698.3
4521349358,0,12,1,0,4,7,4,0,0,0,0,15139,7.0,18041,216,56,21.6,1513.9
4519052446,1,36,7,1,10,6,11,2,1,1,0,18132,7.6,19522,232,47,23.2,1813.2
4473786370,0,19,4,0,4,4,6,1,1,0,0,15867,6.6,17723,186,71,18.6,1586.7
4485591192,1,17,6,0,4,6,6,1,1,0,0,15931,6.8,17539,222,52,22.2,1593.1
4509007045,1,23,4,1,8,9,9,1,0,1,0,17610,6.8,17779,212,52,21.2,1761.0
4523507519,1,14,4,1,9,4,14,0,0,0,0,17495,7.0,18537,208,40,20.8,1749.5
4459277927,0,35,1,0,5,6,6,0,0,0,0,16230,7.4,19157,228,44,22.8,1623.0
4485957777,0,18,2,0,3,8,1,0,0,0,0,14496,6.8,16623,230,48,23.0,1449.6
4461961055,0,20,6,1,6,5,7,1,0,1,0,16008,6.8,17798,216,44,21.6,1600.8
4454039126,0,18,4,0,7,10,9,0,0,0,0,16923,6.8,17782,224,36,22.4,1692.3
4480259472,1,34,18,1,9,4,9,1,1,0,0,19462,7.6,19955,239,68,23.9,1946.2
4479666137,0,14,0,0,7,6,6,0,0,0,0,16482,7.0,17266,229,43,22.9,1648.2
4513258080,1,14,5,1,5,9,5,1,0,1,0,15592,7.0,17700,218,39,21.8,1559.2
4516357947,0,17,3,1,8,9,12,1,1,0,1,17268,6.6,15979,194,48,19.4,1726.8
4503839400,0,18,1,0,5,9,4,0,0,0,0,15167,6.6,16733,195,56,19.5,1516.7
4463214221,0,20,1,0,5,5,10,1,1,0,0,15847,6.8,17480,203,68,20.3,1584.7
4489499692,0,19,3,1,7,4,8,1,0,1,0,16333,7.2,18737,204,44,20.4,1633.3
4518416008,1,19,2,0,5,9,6,0,0,0,0,16032,6.8,17171,220,45,22.0,1603.2
4525236524,1,14,2,0,5,6,3,1,1,0,0,15762,7.0,18318,216,52,21.6,1576.2
4449091810,0,53,1,0,3,6,4,0,0,0,0,14749,6.8,17146,200,49,20.0,1474.9
4495119818,1,18,1,1,4,4,9,1,0,1,0,15405,6.8,17336,215,57,21.5,1540.5
4521615656,1,14,0,0,7,4,4,1,1,0,0,16775,7.0,18235,221,55,22.1,1677.5
4522289326,0,13,2,1,2,3,1,1,1,0,0,14667,6.8,18007,202,55,20.2,1466.7
4522419081,1,15,5,1,7,6,6,1,0,1,0,17409,6.8,18063,241,51,24.1,1740.9
4524709324,1,16,1,1,5,6,5,1,1,0,0,15706,6.6,17219,228,43,22.8,1570.6
4505305847,1,17,7,1,9,7,7,1,1,0,0,16466,6.6,16716,188,44,18.8,1646.6
4463534767,1,16,2,0,12,5,12,0,0,0,1,20190,7.2,19713,200,64,20.0,2019.0
4497843332,1,14,6,1,9,4,13,0,0,0,0,17408,7.2,19121,204,56,20.4,1740.8
4500092661,0,17,4,0,4,8,5,1,1,0,0,15591,7.0,17848,228,59,22.8,1559.1
4522839614,1,16,1,1,6,6,7,1,1,0,0,16410,7.2,18288,211,60,21.1,1641.0
4520990343,0,18,2,0,9,6,9,0,0,0,0,17854,7.2,18784,219,43,21.9,1785.4
4461377893,1,17,1,1,8,2,9,1,0,1,0,17243,7.2,19173,233,50,23.3,1724.3
4514817366,1,66,6,1,9,3,17,1,1,0,0,16987,7.2,18514,189,40,18.9,1698.7
4522792539,0,16,2,1,5,3,3,0,0,0,0,14818,6.4,16417,204,28,20.4,1481.8
4521560262,1,17,1,1,11,3,11,1,1,0,0,18633,7.4,19659,232,49,23.2,1863.3
4513629766,0,15,2,1,10,12,8,0,0,0,0,17566,6.8,17314,202,44,20.2,1756.6
4475629470,0,14,3,0,4,7,4,0,0,0,0,14956,6.6,16196,198,41,19.8,1495.6
4460560219,0,16,0,0,8,6,9,1,1,0,0,18206,7.2,19094,224,56,22.4,1820.6
4522403826,0,16,3,1,6,8,11,0,0,0,0,15758,7.0,16369,204,34,20.4,1575.8
4513255821,0,16,6,0,1,4,1,0,0,0,0,15632,7.2,18155,268,60,26.8,1563.2
4517057084,0,14,0,0,7,9,8,0,0,0,0,16278,6.6,16530,181,36,18.1,1627.8
4525066184,1,56,3,1,11,4,10,1,1,0,0,17131,7.2,18732,215,44,21.5,1713.1
4482482069,1,12,0,1,8,10,9,1,1,0,0,16795,6.8,18177,203,43,20.3,1679.5
4515777597,1,22,5,1,12,7,20,1,1,0,0,19070,7.0,17872,210,56,21.0,1907.0
4523469931,1,13,3,1,5,5,5,1,1,0,0,15993,7.0,18392,227,62,22.7,1599.3
4485800348,0,14,0,1,6,6,6,0,0,0,0,15715,6.6,16563,188,44,18.8,1571.5
4450484115,1,17,3,1,11,3,9,1,1,0,0,18583,7.2,18852,204,55,20.4,1858.3
4477885741,0,14,2,1,9,9,11,1,1,0,0,16848,6.6,16664,200,35,20.0,1684.8
4520615634,1,37,2,1,8,4,11,1,1,0,0,17903,7.2,19715,206,71,20.6,1790.3
4486662543,1,19,2,0,3,6,5,1,0,1,0,14724,6.6,16522,195,52,19.5,1472.4
4378558412,0,16,3,0,8,11,9,0,0,0,0,16371,6.6,16354,201,40,20.1,1637.1
4515245246,1,16,2,1,7,9,14,2,1,1,0,16571,6.2,14758,192,32,19.2,1657.1
4489091340,1,18,3,1,4,9,6,0,0,0,0,15445,6.8,17126,225,44,22.5,1544.5
4523527545,0,16,0,1,4,10,2,0,0,0,0,13980,6.2,15464,181,43,18.1,1398.0
4491680252,1,16,4,0,11,13,6,0,0,0,0,17984,7.0,18165,178,50,17.8,1798.4
4515671582,1,30,3,0,8,6,11,0,0,0,0,17588,7.2,18523,238,47,23.8,1758.8
4513177860,0,16,1,1,6,5,8,0,0,0,0,16326,7.2,18838,222,50,22.2,1632.6
4495407654,0,16,5,0,7,4,9,0,0,0,0,17610,6.8,17644,233,48,23.3,1761.0
4525128614,0,24,2,1,8,8,9,0,0,0,0,17238,6.8,17944,209,44,20.9,1723.8
4513317903,0,18,4,0,6,10,3,1,1,0,0,15602,6.4,16415,206,45,20.6,1560.2
4467307786,0,16,2,0,7,9,8,0,0,0,0,15615,6.8,17025,188,39,18.8,1561.5
4524750008,0,15,4,1,6,5,7,1,1,0,0,15138,6.6,16193,191,43,19.1,1513.8
4517836612,1,14,4,1,8,5,8,1,1,0,0,18021,7.2,19358,253,52,25.3,1802.1
4497823613,0,16,5,1,2,1,5,1,0,1,0,15063,6.6,17160,227,56,22.7,1506.3
4517750444,1,18,3,1,7,5,8,1,1,0,0,17561,6.6,17813,215,64,21.5,1756.1
4500140173,1,42,6,0,7,1,10,1,0,1,0,17696,7.2,19541,257,56,25.7,1769.6
4498589837,1,16,2,1,5,4,5,2,1,1,0,16548,6.8,18505,226,64,22.6,1654.8
4515298308,0,13,3,1,3,2,2,1,1,0,0,14610,6.6,17048,206,53,20.6,1461.0
4521756971,1,55,5,1,17,6,26,0,0,0,0,20604,6.8,18469,194,51,19.4,2060.4
4520706769,0,55,2,1,9,6,8,1,1,0,0,17698,7.2,19290,206,56,20.6,1769.8
4522322962,0,14,1,1,4,4,3,0,0,0,0,15021,6.8,16981,207,44,20.7,1502.1
4510687386,0,13,3,0,3,7,2,0,0,0,0,15226,6.8,17102,210,64,21.0,1522.6
4518172684,0,31,1,1,3,4,4,1,0,1,1,17064,7.0,18451,263,52,26.3,1706.4
4464183105,0,17,5,1,1,3,1,0,0,0,0,15221,6.8,17418,266,45,26.6,1522.1
4456900643,0,29,5,1,10,4,9,1,0,1,0,17972,7.2,19155,206,44,20.6,1797.2
4516791797,1,14,6,0,9,7,9,0,0,0,0,18151,7.2,19393,227,44,22.7,1815.1
4455128161,1,18,2,1,13,2,16,1,1,0,0,19773,7.6,20507,240,40,24.0,1977.3
4511208354,1,13,3,1,5,4,5,0,0,0,0,16262,7.0,18089,235,62,23.5,1626.2
4505180174,0,19,1,1,7,7,8,1,1,0,0,17044,7.0,17819,200,55,20.0,1704.4
4457518581,1,20,5,1,7,1,9,0,0,0,0,17562,7.2,19532,213,59,21.3,1756.2
4522167652,0,18,0,0,3,6,4,0,0,0,0,14364,6.8,16898,204,48,20.4,1436.4
4524923771,1,20,6,1,9,2,10,0,0,0,0,17855,7.2,18853,211,60,21.1,1785.5
4523304085,1,20,3,1,6,9,6,2,1,1,0,15874,6.4,16649,195,48,19.5,1587.4
4470749064,1,16,1,0,6,7,6,0,0,0,0,16881,7.0,18851,228,56,22.8,1688.1
4523605131,0,14,4,1,11,5,8,1,0,1,0,18060,7.2,18502,192,44,19.2,1806.0
4510700294,0,17,2,0,4,10,2,0,0,0,0,15106,6.8,16691,201,44,20.1,1510.6
4515457790,1,32,0,1,4,1,3,0,0,0,0,16454,7.6,19703,241,60,24.1,1645.4
4486240093,1,18,1,1,8,1,13,1,1,0,0,18078,6.8,18559,247,50,24.7,1807.8
4503747242,0,18,1,0,4,5,4,0,0,0,0,15300,6.6,17024,212,43,21.2,1530.0
4476477033,1,13,2,1,7,3,1,2,1,1,1,18919,7.6,20248,252,73,25.2,1891.9
4518570301,1,17,2,1,2,4,4,1,0,1,0,15565,6.4,17312,251,64,25.1,1556.5
4459757488,1,13,1,1,11,2,17,1,1,0,0,18553,7.0,18514,204,49,20.4,1855.3
4506187431,1,18,0,0,3,3,2,0,0,0,0,16639,7.2,19375,269,64,26.9,1663.9
4513970902,1,22,3,1,8,6,7,0,0,0,0,18273,7.0,18951,211,49,21.1,1827.3
4461214115,1,12,1,1,6,8,5,0,0,0,0,16560,7.0,18074,203,65,20.3,1656.0
4524840446,0,13,0,0,5,10,7,0,0,0,0,13742,5.6,12556,123,18,12.3,1374.2
4497854220,0,17,2,0,9,5,12,1,1,0,0,17525,7.0,19083,221,40,22.1,1752.5
4493955025,0,19,3,1,4,9,5,1,1,0,0,15123,6.8,17144,210,45,21.0,1512.3
4492581081,0,15,0,0,4,7,4,0,0,0,0,14686,6.4,15538,184,32,18.4,1468.6
4489707726,1,30,2,0,8,7,12,1,1,0,0,16957,6.6,17656,215,42,21.5,1695.7
4518120338,1,11,2,0,4,2,3,0,0,0,0,16796,7.2,19731,276,56,27.6,1679.6
4506208717,0,83,3,1,10,7,12,0,0,0,0,18592,7.2,19027,212,47,21.2,1859.2
4523066845,0,40,1,0,8,4,10,0,0,0,0,16411,6.6,17513,176,43,17.6,1641.1
4474824262,0,29,0,1,5,4,4,0,0,0,0,15730,6.6,16849,223,49,22.3,1573.0
4525227627,1,22,4,0,4,5,2,1,1,0,0,16302,7.2,18728,256,56,25.6,1630.2
4463141174,0,16,5,1,4,2,2,1,0,1,0,15447,6.6,16928,217,52,21.7,1544.7
4517807085,1,17,1,1,6,3,7,1,0,1,1,17299,6.6,17431,223,36,22.3,1729.9
4515215762,1,17,3,0,8,3,8,2,1,1,0,17500,6.8,18340,229,55,22.9,1750.0
4454996740,0,12,3,0,4,7,5,1,1,0,0,15659,7.2,19051,210,83,21.0,1565.9
4519099479,0,16,2,0,7,6,8,0,0,0,0,16286,7.0,17910,223,40,22.3,1628.6
4499598970,0,24,2,1,3,2,6,1,1,0,0,15335,6.8,17847,239,47,23.9,1533.5
4525110748,0,15,3,0,8,5,6,2,1,1,0,17744,7.2,19502,237,59,23.7,1774.4
4441457542,1,15,2,1,9,6,10,1,1,0,0,17592,7.4,19457,213,52,21.3,1759.2
4521097121,0,23,1,0,3,9,4,1,1,0,0,15732,7.0,17644,201,72,20.1,1573.2
4524920237,0,24,3,1,5,11,6,0,0,0,0,16544,7.0,17851,222,53,22.2,1654.4
4524404839,1,81,5,0,11,11,14,0,0,0,0,18913,7.0,18431,215,31,21.5,1891.3
4466952270,1,18,3,0,6,5,5,0,0,0,0,16757,7.2,18596,225,46,22.5,1675.7
4521716722,1,17,1,1,4,8,2,0,0,0,0,16152,7.0,18347,212,59,21.2,1615.2
4512957425,0,88,2,1,2,2,2,1,0,1,0,14505,7.0,18312,224,48,22.4,1450.5
4477903272,1,12,2,1,4,6,6,0,0,0,0,15575,6.8,17478,236,44,23.6,1557.5
4451606008,0,51,3,1,6,5,12,1,0,1,0,18187,7.2,19397,257,40,25.7,1818.7
4516924172,1,14,2,1,8,10,3,1,0,1,0,16674,6.8,18357,223,40,22.3,1667.4
4520919497,0,12,3,0,8,8,8,1,1,0,0,16028,6.6,16233,187,36,18.7,1602.8
4502814468,0,13,1,1,5,6,6,0,0,0,0,16157,7.0,17878,221,51,22.1,1615.7
4518564856,0,15,1,0,6,9,5,0,0,0,0,15773,7.0,18578,228,44,22.8,1577.3
4495636315,1,13,1,1,4,3,5,0,0,0,0,17262,7.0,18608,248,52,24.8,1726.2
4483701739,0,20,2,0,3,10,3,1,1,0,0,14367,6.4,15957,192,53,19.2,1436.7
4497602150,1,16,6,0,5,4,10,1,1,0,0,15387,7.0,17708,174,66,17.4,1538.7
4472647396,1,44,7,0,3,4,1,1,1,0,0,15326,7.2,18992,226,59,22.6,1532.6
4524677634,1,19,1,1,7,4,11,0,0,0,0,16867,7.2,18904,219,57,21.9,1686.7
4446210050,1,38,3,1,3,3,0,1,1,0,0,14162,6.8,17402,201,54,20.1,1416.2
4523810614,0,16,2,0,5,5,6,1,1,0,0,16253,6.8,18163,212,46,21.2,1625.3
4523592716,0,14,2,0,1,9,2,1,1,0,0,14041,6.6,16529,229,49,22.9,1404.1
4471271254,1,14,2,1,8,4,9,0,0,0,0,18051,7.2,19471,247,64,24.7,1805.1
4459614716,1,53,6,1,4,3,5,0,0,0,0,16441,7.0,18447,244,52,24.4,1644.1
4509531529,0,14,7,0,4,4,7,1,1,0,0,16157,6.8,18679,239,64,23.9,1615.7
4484505320,0,13,3,1,10,6,9,1,0,1,1,19793,7.4,19966,243,65,24.3,1979.3
4494902684,1,32,2,0,7,8,8,1,1,0,0,16284,7.4,19396,197,44,19.7,1628.4
4511505654,0,105,3,0,5,11,4,0,0,0,0,15617,6.6,17334,202,63,20.2,1561.7
